Product Name,Category Name,Variant Name,Price,SKU,Barcode,Department,Stock Name,Stock Variant Name,Starting Quantity,Starting Value,Alert Level
MIYAMOR 6354,DRESSESS,BLACK44,350000,,,Main Department,MIYAMOR 6354,BLACK44,1,175000,1
MIYAMOR 6354,DRESSESS,BLACK48,350000,,,Main Department,MIYAMOR 6354,BLACK48,1,175000,1
DELAL 9685,DRESSESS,BLACK52,320000,,,Main Department,DELAL 9685,BLACK52,1,160000,1
DELAL 9685,DRESSESS,BLACK48,320000,,,Main Department,DELAL 9685,BLACK48,1,160000,1
ELISHA 3240,DRESSESS,BLACK44,520000,,,Main Department,ELISHA 3240,BLACK44,1,260000,1
ELISHA 3240,DRESSESS,BLACK48,520000,,,Main Department,ELISHA 3240,BLACK48,1,260000,1
LADONAZELLA 9257,DRESSESS,BLACK54,310000,,,Main Department,LADONAZELLA 9257,BLACK54,1,155000,1
LADONAZELLA 9257,DRESSESS,BLACK56,310000,,,Main Department,LADONAZELLA 9257,BLACK56,1,155000,1
KIOSK 10680,DRESSESS,BLACK48,300000,,,Main Department,KIOSK 10680,BLACK48,1,150000,1
INSET 3078,DRESSESS,BLACK44,550000,,,Main Department,INSET 3078,BLACK44,1,275000,1
INSET 3078,DRESSESS,BLACK40,550000,,,Main Department,INSET 3078,BLACK40,1,275000,1
INSET 3078,DRESSESS,BLACK38,550000,,,Main Department,INSET 3078,BLACK38,1,275000,1
FUCHSIA 1998,DRESSESS,BLACK38,220000,,,Main Department,FUCHSIA 1998,BLACK38,1,110000,1
FUCHSIA 1998,DRESSESS,BLACK40,220000,,,Main Department,FUCHSIA 1998,BLACK40,1,110000,1
FAVANA 3266,DRESSESS,BLACK44,580000,,,Main Department,FAVANA 3266,BLACK44,1,290000,1
FAVANA 3266,DRESSESS,BLACK46,580000,,,Main Department,FAVANA 3266,BLACK46,1,290000,1
MISS GLORIA 4858,DRESSESS,BLACK50,520000,,,Main Department,MISS GLORIA 4858,BLACK50,1,260000,1
MISS GLORIA 4858,DRESSESS,BLACK52,520000,,,Main Department,MISS GLORIA 4858,BLACK52,1,260000,1
MISS GLORIA 4858,DRESSESS,BLACK54,520000,,,Main Department,MISS GLORIA 4858,BLACK54,1,260000,1
MISS GLORIA 4858,DRESSESS,BLACK48,520000,,,Main Department,MISS GLORIA 4858,BLACK48,1,260000,1
LADONAZELLA 44059,DRESSESS,BLACK56,365000,,,Main Department,LADONAZELLA 44059,BLACK56,1,182500,1
LADONAZELLA 44059,DRESSESS,BLACK54,365000,,,Main Department,LADONAZELLA 44059,BLACK54,1,182500,1
LADONAZELLA 44059,DRESSESS,BLACK52,365000,,,Main Department,LADONAZELLA 44059,BLACK52,1,182500,1
VIVA DOR 8070,DRESSESS,BLACK48,550000,,,Main Department,VIVA DOR 8070,BLACK48,1,275000,1
VIVA DOR 8070,DRESSESS,BLACK44,550000,,,Main Department,VIVA DOR 8070,BLACK44,1,275000,1
SERIN 8141,DRESSESS,BLACK38,355000,,,Main Department,SERIN 8141,BLACK38,1,177500,1
RENGIN 5633,DRESSESS,BLACK42,295000,,,Main Department,RENGIN 5633,BLACK42,1,147500,1
RENGIN 5633,DRESSESS,BLACK38,295000,,,Main Department,RENGIN 5633,BLACK38,1,147500,1
INVITO 6268,DRESSESS,BLACK40,285000,,,Main Department,INVITO 6268,BLACK40,1,142500,1
OZE 1165,DRESSESS,BLACK44,365000,,,Main Department,OZE 1165,BLACK44,1,182500,1
INVITO 5831,DRESSESS,BLACK40,500000,,,Main Department,INVITO 5831,BLACK40,1,250000,1
FOR COSTUME 9737,DRESSESS,BLACK38,500000,,,Main Department,FOR COSTUME 9737,BLACK38,1,250000,1
FOR COSTUME 9737,DRESSESS,BLACK42,500000,,,Main Department,FOR COSTUME 9737,BLACK42,1,250000,1
FOR COSTUME 9737,DRESSESS,BLACK40,500000,,,Main Department,FOR COSTUME 9737,BLACK40,1,250000,1
FOR COSTUME 9737,DRESSESS,BLACK44,500000,,,Main Department,FOR COSTUME 9737,BLACK44,1,250000,1
FOR COSTUME 9442,DRESSESS,BLACK46,580000,,,Main Department,FOR COSTUME 9442,BLACK46,1,290000,1
FOR COSTUME 9442,DRESSESS,BLACK48,580000,,,Main Department,FOR COSTUME 9442,BLACK48,1,290000,1
MY BELASSIMO 1094,DRESSESS,BLACK44,350000,,,Main Department,MY BELASSIMO 1094,BLACK44,1,175000,1
MY BELASSIMO 1094,DRESSESS,BLACK38,350000,,,Main Department,MY BELASSIMO 1094,BLACK38,1,175000,1
MY BELASSIMO 1094,DRESSESS,BLACK42,350000,,,Main Department,MY BELASSIMO 1094,BLACK42,1,175000,1
FAVANA 3161,DRESSESS,BLACK44,380000,,,Main Department,FAVANA 3161,BLACK44,1,190000,1
OSANFIORE 2591,DRESSESS,BLACK50,470000,,,Main Department,OSANFIORE 2591,BLACK50,1,235000,1
FROM FASHION 5573,DRESSESS,BLACK48,650000,,,Main Department,FROM FASHION 5573,BLACK48,1,325000,1
EISHA 3281,DRESSESS,BLACK48,330000,,,Main Department,EISHA 3281,BLACK48,1,165000,1
EISHA 3281,DRESSESS,BLACK50,330000,,,Main Department,EISHA 3281,BLACK50,1,165000,1
LUCCE 7575,DRESSESS,BLACK40,390000,,,Main Department,LUCCE 7575,BLACK40,1,195000,1
LUCCE 7575,DRESSESS,BLACK38,390000,,,Main Department,LUCCE 7575,BLACK38,1,195000,1
LUCCE 7575,DRESSESS,BLACK44,390000,,,Main Department,LUCCE 7575,BLACK44,1,195000,1
LUCCE 7575,DRESSESS,BLACK42,390000,,,Main Department,LUCCE 7575,BLACK42,1,195000,1
ELLA BELLA 4505,DRESSESS,BLACK38,680000,,,Main Department,ELLA BELLA 4505,BLACK38,1,340000,1
ELLA BELLA 4505,DRESSESS,BLACK42,680000,,,Main Department,ELLA BELLA 4505,BLACK42,1,340000,1
ELLA BELLA 4505,DRESSESS,BLACK40,680000,,,Main Department,ELLA BELLA 4505,BLACK40,1,340000,1
FOR COSTUME 8912,DRESSESS,BLACK38,350000,,,Main Department,FOR COSTUME 8912,BLACK38,1,175000,1
FOR COSTUME 8797,DRESSESS,BLACK40,300000,,,Main Department,FOR COSTUME 8797,BLACK40,1,150000,1
FOR COSTUME 8797,DRESSESS,BLACK42,300000,,,Main Department,FOR COSTUME 8797,BLACK42,1,150000,1
FOR COSTUME 8797,DRESSESS,BLACK38,300000,,,Main Department,FOR COSTUME 8797,BLACK38,1,150000,1
ILMIO 1939,DRESSESS,BLACK1,370000,,,Main Department,ILMIO 1939,BLACK1,1,185000,1
DELAL 9606,DRESSESS,BLACK52,330000,,,Main Department,DELAL 9606,BLACK52,1,165000,1
DELAL 9606,DRESSESS,BLACK50,330000,,,Main Department,DELAL 9606,BLACK50,1,165000,1
DELAL 9606,DRESSESS,BLACK54,330000,,,Main Department,DELAL 9606,BLACK54,1,165000,1
LEGANDA 24107,DRESSESS,BLACK46,585000,,,Main Department,LEGANDA 24107,BLACK46,1,292500,1
LEGANDA 24107,DRESSESS,BLACK50,585000,,,Main Department,LEGANDA 24107,BLACK50,1,292500,1
SHINE 7071,DRESSESS,BLACK38,345000,,,Main Department,SHINE 7071,BLACK38,1,172500,1
LAVIN 5035,SHORT DRESS,BLACK WHITE42,260000,,,Main Department,LAVIN 5035,BLACK WHITE42,1,130000,1
LAVIN 5035,SHORT DRESS,BLACK WHITE36,260000,,,Main Department,LAVIN 5035,BLACK WHITE36,1,130000,1
LAVIN 5035,SHORT DRESS,BLACK WHITE38,260000,,,Main Department,LAVIN 5035,BLACK WHITE38,1,130000,1
VITO 15035,DRESSESS,BLACK38,200000,,,Main Department,VITO 15035,BLACK38,1,100000,1
FOR COSTUME 9638,DRESSESS,BLACK48,470000,,,Main Department,FOR COSTUME 9638,BLACK48,1,235000,1
FOR COSTUME 9638,DRESSESS,BLACK38,470000,,,Main Department,FOR COSTUME 9638,BLACK38,1,235000,1
DRESS 3108,DRESSESS,BLACK38,280000,,,Main Department,DRESS 3108,BLACK38,1,140000,1
JALUZZZ 1742,DRESSESS,BLACK40,520000,,,Main Department,JALUZZZ 1742,BLACK40,1,260000,1
GIANA 7003,DRESSESS,BLACK48,485000,,,Main Department,GIANA 7003,BLACK48,1,242500,1
JALUZZZ 1732,DRESSESS,BLACK48,485000,,,Main Department,JALUZZZ 1732,BLACK48,1,242500,1
FOR COSTUME 9916,DRESSESS,BLACK42,550000,,,Main Department,FOR COSTUME 9916,BLACK42,1,275000,1
FOR COSTUME 9916,DRESSESS,BLACK40,550000,,,Main Department,FOR COSTUME 9916,BLACK40,1,275000,1
FOR COSTUME 9916,DRESSESS,BLACK38,550000,,,Main Department,FOR COSTUME 9916,BLACK38,1,275000,1
FOR COSTUME 9916,DRESSESS,BLACK44,550000,,,Main Department,FOR COSTUME 9916,BLACK44,1,275000,1
OLISHA 6362,DRESSESS,BLACK48,250000,,,Main Department,OLISHA 6362,BLACK48,1,125000,1
OLISHA 6362,DRESSESS,BLACK44,250000,,,Main Department,OLISHA 6362,BLACK44,1,125000,1
ADM 20125,DRESSESS,BLACK58,475000,,,Main Department,ADM 20125,BLACK58,1,237500,1
ROYAL COLLECTION 7405,DRESSESS,BLACK40,660000,,,Main Department,ROYAL COLLECTION 7405,BLACK40,1,330000,1
ROYAL COLLECTION 7405,DRESSESS,BLACK42,660000,,,Main Department,ROYAL COLLECTION 7405,BLACK42,1,330000,1
ROYAL COLLECTION 7405,DRESSESS,BLACK44,660000,,,Main Department,ROYAL COLLECTION 7405,BLACK44,1,330000,1
BAROQUE 1082,DRESSESS,BLACK40,365000,,,Main Department,BAROQUE 1082,BLACK40,1,182500,1
BAROQUE 1082,DRESSESS,BLACK38,365000,,,Main Department,BAROQUE 1082,BLACK38,1,182500,1
FAVANA 2915,DRESSESS,BLACK58,400000,,,Main Department,FAVANA 2915,BLACK58,1,200000,1
RIYAMOR 6305,DRESSESS,BLACK50,380000,,,Main Department,RIYAMOR 6305,BLACK50,1,190000,1
RIYAMOR 6305,DRESSESS,BLACK48,380000,,,Main Department,RIYAMOR 6305,BLACK48,1,190000,1
RIYAMOR 6305,DRESSESS,BLACK46,380000,,,Main Department,RIYAMOR 6305,BLACK46,1,190000,1
MISS GLORIA 4976,DRESSESS,BLACK52,480000,,,Main Department,MISS GLORIA 4976,BLACK52,1,240000,1
LEONESSA 5183,DRESSESS,BLACK46,485000,,,Main Department,LEONESSA 5183,BLACK46,1,242500,1
LEONESSA 5183,DRESSESS,BLACK48,485000,,,Main Department,LEONESSA 5183,BLACK48,1,242500,1
POP LINE VIP 3314,DRESSESS,BLACK44,680000,,,Main Department,POP LINE VIP 3314,BLACK44,1,340000,1
LEGENDA 23204,DRESSESS,BLACK54,680000,,,Main Department,LEGENDA 23204,BLACK54,1,340000,1
LEGENDA 23204,DRESSESS,BLACK56,680000,,,Main Department,LEGENDA 23204,BLACK56,1,340000,1
ELYSION 2005,DRESSESS,BLACK40,650000,,,Main Department,ELYSION 2005,BLACK40,1,325000,1
ELYSION 2005,DRESSESS,BLACK42,650000,,,Main Department,ELYSION 2005,BLACK42,1,325000,1
IVY 2010,DRESSESS,BLACK40,275000,,,Main Department,IVY 2010,BLACK40,1,137500,1
IVY 2010,DRESSESS,BLACK42,275000,,,Main Department,IVY 2010,BLACK42,1,137500,1
IVY 2010,DRESSESS,BLACK44,275000,,,Main Department,IVY 2010,BLACK44,1,137500,1
FOR COSTUME 9668,DRESSESS,BLACK40,530000,,,Main Department,FOR COSTUME 9668,BLACK40,1,265000,1
FOR COSTUME 9668,DRESSESS,BLACK38,530000,,,Main Department,FOR COSTUME 9668,BLACK38,1,265000,1
FOR COSTUME 9741,DRESSESS,BLACK44,500000,,,Main Department,FOR COSTUME 9741,BLACK44,1,250000,1
FOR COSTUME 9741,DRESSESS,BLACK40,500000,,,Main Department,FOR COSTUME 9741,BLACK40,1,250000,1
FOR COSTUME 9741,DRESSESS,BLACK42,500000,,,Main Department,FOR COSTUME 9741,BLACK42,1,250000,1
FOR COSTUME 9741,DRESSESS,BLACK38,500000,,,Main Department,FOR COSTUME 9741,BLACK38,1,250000,1
BIANCO 6245,DRESSESS,BLACK48,280000,,,Main Department,BIANCO 6245,BLACK48,1,140000,1
BIANCO 6245,DRESSESS,BLACK44,280000,,,Main Department,BIANCO 6245,BLACK44,1,140000,1
ALCHERA 0140,DRESSESS,BLACK36,355000,,,Main Department,ALCHERA 0140,BLACK36,1,177500,1
ALCHERA 0140,DRESSESS,BLACK40,355000,,,Main Department,ALCHERA 0140,BLACK40,1,177500,1
DIMELO 2133,DRESSESS,BLACK56,700000,,,Main Department,DIMELO 2133,BLACK56,1,350000,1
DIMELO 2133,DRESSESS,BLACK52,700000,,,Main Department,DIMELO 2133,BLACK52,1,350000,1
DIMELO 2133,DRESSESS,BLACK58,700000,,,Main Department,DIMELO 2133,BLACK58,1,350000,1
DIMELO 2133,DRESSESS,BLACK54,700000,,,Main Department,DIMELO 2133,BLACK54,1,350000,1
FOR LADY 23108,DRESSESS,BLACK46,600000,,,Main Department,FOR LADY 23108,BLACK46,1,300000,1
FOR LADY 23108,DRESSESS,BLACK50,600000,,,Main Department,FOR LADY 23108,BLACK50,1,300000,1
ROBIR 3977,DRESSESS,BLACK40,330000,,,Main Department,ROBIR 3977,BLACK40,1,165000,1
STAR LIFE 303684,DRESSESS,BLACK38,385000,,,Main Department,STAR LIFE 303684,BLACK38,1,192500,1
STAR LIFE 303684,DRESSESS,BLACK40,385000,,,Main Department,STAR LIFE 303684,BLACK40,1,192500,1
SHECCA 63582,DRESSESS,BLACK40,340000,,,Main Department,SHECCA 63582,BLACK40,1,170000,1
POP LINE VIP 3265,DRESSESS,BLACK48,400000,,,Main Department,POP LINE VIP 3265,BLACK48,1,200000,1
LEGENDA 24426,DRESSESS,BLACK48,450000,,,Main Department,LEGENDA 24426,BLACK48,1,225000,1
HAKEEM 0600,DRESSESS,BLACK50,350000,,,Main Department,HAKEEM 0600,BLACK50,1,175000,1
HAKEEM 0600,DRESSESS,BLACK46,350000,,,Main Department,HAKEEM 0600,BLACK46,1,175000,1
PAULA RICHI 5701,DRESSESS,BLACK2,760000,,,Main Department,PAULA RICHI 5701,BLACK2,1,380000,1
PAULA RICHI 5701,DRESSESS,BLACK1,760000,,,Main Department,PAULA RICHI 5701,BLACK1,1,380000,1
PAULA RICHI 5701,DRESSESS,BLACK4,760000,,,Main Department,PAULA RICHI 5701,BLACK4,1,380000,1
CORDELIA 2103,DRESSESS,BLACK38,420000,,,Main Department,CORDELIA 2103,BLACK38,1,210000,1
CORDELIA 2103,DRESSESS,BLACK40,420000,,,Main Department,CORDELIA 2103,BLACK40,1,210000,1
CORDELIA 2103,DRESSESS,BLACK42,420000,,,Main Department,CORDELIA 2103,BLACK42,1,210000,1
FAVANA 3309,DRESSESS,BLACK46,480000,,,Main Department,FAVANA 3309,BLACK46,1,240000,1
FAVANA 3309,DRESSESS,BLACK44,480000,,,Main Department,FAVANA 3309,BLACK44,1,240000,1
LEGENDA 25577,DRESSESS,BLACK48,490000,,,Main Department,LEGENDA 25577,BLACK48,1,245000,1
LEGENDA 25577,DRESSESS,BLACK46,490000,,,Main Department,LEGENDA 25577,BLACK46,1,245000,1
LEGENDA 25577,DRESSESS,BLACK50,490000,,,Main Department,LEGENDA 25577,BLACK50,1,245000,1
FOR COSTUME 9491,DRESSES,BLACK38,270000,,,Main Department,FOR COSTUME 9491,BLACK38,1,135000,1
FOR COSTUME 9491,DRESSES,BLACK40,270000,,,Main Department,FOR COSTUME 9491,BLACK40,1,135000,1
FOR COSTUME 9491,DRESSES,BLACK42,270000,,,Main Department,FOR COSTUME 9491,BLACK42,1,135000,1
FOR COSTUME 9491,DRESSES,BLACK44,270000,,,Main Department,FOR COSTUME 9491,BLACK44,1,135000,1
JEANNE D'ARC JB1666,CAMISOLE,WHITE48,45000,,,Main Department,JEANNE D'ARC JB1666,WHITE48,1,22500,1
JEANNE D'ARC JB1666,CAMISOLE,WHITE36,45000,,,Main Department,JEANNE D'ARC JB1666,WHITE36,1,22500,1
JEANNE D'ARC JB1666,CAMISOLE,WHITE38,45000,,,Main Department,JEANNE D'ARC JB1666,WHITE38,1,22500,1
BILJANA 127710,2 PIECES,BLACK48,210000,,,Main Department,BILJANA 127710,BLACK48,1,105000,1
BILJANA 127710,2 PIECES,BLACK48,210000,,,Main Department,BILJANA 127710,BLACK48,1,105000,1
VITTORIA 24710,2 PIECES,BLACK42,250000,,,Main Department,VITTORIA 24710,BLACK42,1,125000,1
EXPLOSION17585,DRESSESS,BLACK42,250000,,,Main Department,EXPLOSION17585,BLACK42,1,125000,1
ANNAVERO 8318,2 PIECES,BLACK46,215000,,,Main Department,ANNAVERO 8318,BLACK46,1,107500,1
ANNAVERO 8318,2 PIECES,BLACK42,215000,,,Main Department,ANNAVERO 8318,BLACK42,1,107500,1
GENKA 17609,2 PIECES,BLACK44,250000,,,Main Department,GENKA 17609,BLACK44,1,125000,1
ESILA 1222,DRESSESS,BLACK48,200000,,,Main Department,ESILA 1222,BLACK48,1,100000,1
ESILA 1222,DRESSESS,BLACK46,200000,,,Main Department,ESILA 1222,BLACK46,1,100000,1
ESILA 1222,DRESSESS,BLACK44,200000,,,Main Department,ESILA 1222,BLACK44,1,100000,1
EXITLINE 3051,2 PIECES,BLACK44,250000,,,Main Department,EXITLINE 3051,BLACK44,1,125000,1
EXITLINE 3051,2 PIECES,BLACK38,250000,,,Main Department,EXITLINE 3051,BLACK38,1,125000,1
EXITLINE 3051,2 PIECES,BLACK40,250000,,,Main Department,EXITLINE 3051,BLACK40,1,125000,1
ESLOT 9016 ,2 PIECES,BLACK3,275000,,,Main Department,ESLOT 9016 ,BLACK3,1,137500,1
ESLOT 9016 ,2 PIECES,BLACK1,275000,,,Main Department,ESLOT 9016 ,BLACK1,1,137500,1
ESLOT 9016 ,2 PIECES,BLACK2,275000,,,Main Department,ESLOT 9016 ,BLACK2,1,137500,1
EXITLINE BLACK 4359,2 PIECES,BLACK44,200000,,,Main Department,EXITLINE BLACK 4359,BLACK44,1,100000,1
EXITLINE BLACK4359,2 PIECES,BLACK46,200000,,,Main Department,EXITLINE BLACK4359,BLACK46,1,100000,1
EXITLINE 4393,2 PIECES,BLACK46,250000,,,Main Department,EXITLINE 4393,BLACK46,1,125000,1
EXITLINE 4393,2 PIECES,BLACK48,250000,,,Main Department,EXITLINE 4393,BLACK48,1,125000,1
EXITLINE 4393,2 PIECES,BLACK44,250000,,,Main Department,EXITLINE 4393,BLACK44,1,125000,1
EXITLINE 4393,2 PIECES,BLACK42,250000,,,Main Department,EXITLINE 4393,BLACK42,1,125000,1
EXITLINE 9025,2 PIECES,BLACK56,250000,,,Main Department,EXITLINE 9025,BLACK56,1,125000,1
SHEFLY 4023,2 PIECES,BLACK42,195000,,,Main Department,SHEFLY 4023,BLACK42,1,97500,1
SHEFLY 4023,2 PIECES,BLACK36,195000,,,Main Department,SHEFLY 4023,BLACK36,1,97500,1
SHEFLY 4023,2 PIECES,BLACK38,195000,,,Main Department,SHEFLY 4023,BLACK38,1,97500,1
DAFFIC 6288,DRESSESS,BLACK5,195000,,,Main Department,DAFFIC 6288,BLACK5,1,97500,1
LADY MORGAN 6084,DRESSESS,BLACK48,185000,,,Main Department,LADY MORGAN 6084,BLACK48,1,92500,1
LOVE TO LOVE 2023,DRESSESS,BLACK3,200000,,,Main Department,LOVE TO LOVE 2023,BLACK3,1,100000,1
CARLA 10021,SUITS,BLACK36,350000,,,Main Department,CARLA 10021,BLACK36,1,175000,1
DESIDERARE 2876,CAMISOLE,BLACK46,45000,,,Main Department,DESIDERARE 2876,BLACK46,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK44,45000,,,Main Department,DESIDERARE 2876,BLACK44,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK48,45000,,,Main Department,DESIDERARE 2876,BLACK48,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK40,45000,,,Main Department,DESIDERARE 2876,BLACK40,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK36,45000,,,Main Department,DESIDERARE 2876,BLACK36,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK44,45000,,,Main Department,DESIDERARE 2876,BLACK44,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK42,45000,,,Main Department,DESIDERARE 2876,BLACK42,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK52,45000,,,Main Department,DESIDERARE 2876,BLACK52,1,22500,1
DESIDERARE 2876,CAMISOLE,BLACK36,45000,,,Main Department,DESIDERARE 2876,BLACK36,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK44,45000,,,Main Department,DESIDARARE 6042,BLACK44,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK36,45000,,,Main Department,DESIDARARE 6042,BLACK36,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK46,45000,,,Main Department,DESIDARARE 6042,BLACK46,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK52,45000,,,Main Department,DESIDARARE 6042,BLACK52,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK46,45000,,,Main Department,DESIDARARE 6042,BLACK46,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK36,45000,,,Main Department,DESIDARARE 6042,BLACK36,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK42,45000,,,Main Department,DESIDARARE 6042,BLACK42,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK56,45000,,,Main Department,DESIDARARE 6042,BLACK56,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK50,45000,,,Main Department,DESIDARARE 6042,BLACK50,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK44,45000,,,Main Department,DESIDARARE 6042,BLACK44,1,22500,1
DESIDARARE 6042,CAMISOLE,BLACK48,45000,,,Main Department,DESIDARARE 6042,BLACK48,1,22500,1
MISS DIAMOND 7103,SKIRTS,BLACK DOT38,50000,,,Main Department,MISS DIAMOND 7103,BLACK DOT38,1,25000,1
MISS DIAMOND 7103,SKIRTS,BLACK DOT44,50000,,,Main Department,MISS DIAMOND 7103,BLACK DOT44,1,25000,1
MISS DIAMOND 7103,SKIRTS,BLACK DOT40,50000,,,Main Department,MISS DIAMOND 7103,BLACK DOT40,1,25000,1
RESEDA 7103,SKIRTS,DARK BLUE38,50000,,,Main Department,RESEDA 7103,DARK BLUE38,1,25000,1
BEYZAS 2110,2 PIECES,BLACK50,100000,,,Main Department,BEYZAS 2110,BLACK50,1,50000,1
DETECTIVE 3245,DRESSESS,BLACK36,250000,,,Main Department,DETECTIVE 3245,BLACK36,1,125000,1
MAC PAC 4174,CAMISOLE,BLACK44,45000,,,Main Department,MAC PAC 4174,BLACK44,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK46,45000,,,Main Department,MAC PAC 4174,BLACK46,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK46,45000,,,Main Department,MAC PAC 4174,BLACK46,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK48,45000,,,Main Department,MAC PAC 4174,BLACK48,1,22500,1
JOLIESSE 1848,SHORT DRESS,BLACK38,80000,,,Main Department,JOLIESSE 1848,BLACK38,1,40000,1
JACKLIN 6093,CAMISOLE,BLACK36,45000,,,Main Department,JACKLIN 6093,BLACK36,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK36,45000,,,Main Department,JACKLIN 6093,BLACK36,1,22500,1
DESIDERARE 6093,CAMISOLE,BLACK40,45000,,,Main Department,DESIDERARE 6093,BLACK40,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK42,45000,,,Main Department,JACKLIN 6093,BLACK42,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK46,45000,,,Main Department,JACKLIN 6093,BLACK46,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK38,45000,,,Main Department,JACKLIN 6093,BLACK38,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK48,45000,,,Main Department,JACKLIN 6093,BLACK48,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK36,45000,,,Main Department,JACKLIN 6093,BLACK36,1,22500,1
JACKLIN 6093,CAMISOLE,BLACK38,45000,,,Main Department,JACKLIN 6093,BLACK38,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK36,45000,,,Main Department,JACKLIN 2022,BLACK36,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK36,45000,,,Main Department,JACKLIN 2022,BLACK36,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK48,45000,,,Main Department,JACKLIN 2022,BLACK48,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK42,45000,,,Main Department,JACKLIN 2022,BLACK42,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK44,45000,,,Main Department,JACKLIN 2022,BLACK44,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK46,45000,,,Main Department,JACKLIN 2022,BLACK46,1,22500,1
JACKLIN 2022,CAMISOLE,BLACK48,45000,,,Main Department,JACKLIN 2022,BLACK48,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK48,45000,,,Main Department,DESIDERARE 6045,BLACK48,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK56,45000,,,Main Department,DESIDERARE 6045,BLACK56,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK36,45000,,,Main Department,DESIDERARE 6045,BLACK36,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK42,45000,,,Main Department,DESIDERARE 6045,BLACK42,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK42,45000,,,Main Department,DESIDERARE 6045,BLACK42,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK54,45000,,,Main Department,DESIDERARE 6045,BLACK54,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK46,45000,,,Main Department,DESIDERARE 6045,BLACK46,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK38,45000,,,Main Department,DESIDERARE 6045,BLACK38,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK40,45000,,,Main Department,DESIDERARE 6045,BLACK40,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK52,45000,,,Main Department,DESIDERARE 6045,BLACK52,1,22500,1
DESIDERARE 6045,CAMISOLE,BLACK42,45000,,,Main Department,DESIDERARE 6045,BLACK42,1,22500,1
NESLY 3218,SUITS,BLACK50,250000,,,Main Department,NESLY 3218,BLACK50,1,125000,1
IZZET CANDAN 2999,SUITS,BLACK42,300000,,,Main Department,IZZET CANDAN 2999,BLACK42,1,150000,1
IZZET CANDAN 2999,SUITS,BLACK36,300000,,,Main Department,IZZET CANDAN 2999,BLACK36,1,150000,1
IZZET CANDAN 2999,SUITS,BLACK38,300000,,,Main Department,IZZET CANDAN 2999,BLACK38,1,150000,1
KADELLI 54250,SUITS,BLACK50,350000,,,Main Department,KADELLI 54250,BLACK50,1,175000,1
MANDO LINE 0230,SUITS,BLACK48,250000,,,Main Department,MANDO LINE 0230,BLACK48,1,125000,1
MANDO LINE 0230,SUITS,BLACK42,250000,,,Main Department,MANDO LINE 0230,BLACK42,1,125000,1
MANDO LINE 0230,SUITS,BLACK40,250000,,,Main Department,MANDO LINE 0230,BLACK40,1,125000,1
NESLY 8334 ,SUITS,BLACK44,330000,,,Main Department,NESLY 8334 ,BLACK44,1,165000,1
NESLY 8334 ,DRESSESS,BLACK40,330000,,,Main Department,NESLY 8334 ,BLACK40,1,165000,1
ARIZONA 617,DRESSESS,BLACK36,120000,,,Main Department,ARIZONA 617,BLACK36,1,60000,1
VITORIA 24294,2 PIECES,BLACK42,330000,,,Main Department,VITORIA 24294,BLACK42,1,165000,1
BILJANA 6548,SHORT DRESS,BLACK44,250000,,,Main Department,BILJANA 6548,BLACK44,1,125000,1
